access:seq,80,80,0.295941,40
access:seq,80,80,0.292114,44
access:seq,80,80,0.272803,48
access:seq,80,80,0.266365,52
access:seq,80,80,0.265710,56
access:seq,80,80,0.271832,60
access:seq,80,80,0.288576,64
access:seq,80,80,0.296465,68
access:seq,80,80,0.357607,72
access:seq,80,80,0.295318,76
access:seq,96,96,0.047721,96
access:seq,96,96,0.049197,100
access:seq,96,96,0.059223,104
access:seq,96,96,0.057552,108
access:seq,96,96,0.205397,112
access:seq,96,96,0.212461,116
access:seq,96,96,0.209052,120
access:seq,96,96,0.214557,124
access:seq,96,96,0.275015,0
access:seq,96,96,0.273934,4
access:seq,96,96,0.282146,8
access:seq,96,96,0.271835,12
access:seq,96,96,0.302651,16
access:seq,96,96,0.294603,20
access:seq,96,96,0.299000,24
access:seq,96,96,0.297297,28
access:seq,96,96,0.270591,32
access:seq,96,96,0.272234,36
access:seq,96,96,0.281259,40
access:seq,96,96,0.272019,44
access:seq,96,96,0.301760,48
access:seq,96,96,0.298647,52
access:seq,96,96,0.292444,56
access:seq,96,96,0.288747,60
access:seq,96,96,0.273310,64
access:seq,96,96,0.272380,68
access:seq,96,96,0.268541,72
access:seq,96,96,0.272251,76
access:seq,96,96,0.167347,80
access:seq,96,96,0.160957,84
access:seq,96,96,0.164712,88
access:seq,96,96,0.170477,92
access:seq,112,112,0.048529,112
access:seq,112,112,0.049560,116
access:seq,112,112,0.059403,120
access:seq,112,112,0.061813,124
access:seq,112,112,0.300281,0
access:seq,112,112,0.297367,4
access:seq,112,112,0.300711,8
access:seq,112,112,0.303036,12
access:seq,112,112,0.278663,16
access:seq,112,112,0.275462,20
access:seq,112,112,0.274074,24
access:seq,112,112,0.281479,28
access:seq,112,112,0.301013,32
access:seq,112,112,0.298300,36
access:seq,112,112,0.300022,40
access:seq,112,112,0.295578,44
access:seq,112,112,0.268904,48
access:seq,112,112,0.266870,52
access:seq,112,112,0.269831,56
access:seq,112,112,0.269779,60
access:seq,112,112,0.299338,64
access:seq,112,112,0.296211,68
access:seq,112,112,0.296546,72
access:seq,112,112,0.294088,76
access:seq,112,112,0.192674,80
access:seq,112,112,0.187611,84
access:seq,112,112,0.188710,88
access:seq,112,112,0.185523,92
access:seq,112,112,0.212281,96
access:seq,112,112,0.209976,100
access:seq,112,112,0.213236,104
access:seq,112,112,0.209499,108
