access:parallel,0,0,0.059145,0
access:parallel,1,1,0.061539,1
access:parallel,2,2,0.063924,2
access:parallel,3,3,0.063202,3
access:parallel,4,4,0.061317,4
access:parallel,5,5,0.059366,5
access:parallel,6,6,0.059269,6
access:parallel,7,7,0.059435,7
access:parallel,8,8,0.060727,8
access:parallel,9,9,0.061955,9
access:parallel,10,10,0.061715,10
access:parallel,11,11,0.059174,11
access:parallel,12,12,0.063288,12
access:parallel,13,13,0.062324,13
access:parallel,14,14,0.064038,14
access:parallel,15,15,0.061358,15
access:parallel,16,16,0.058065,16
access:parallel,17,17,0.060592,17
access:parallel,18,18,0.061294,18
access:parallel,19,19,0.060679,19
access:parallel,20,20,0.059332,20
access:parallel,21,21,0.062039,21
access:parallel,22,22,0.059875,22
access:parallel,23,23,0.062252,23
access:parallel,24,24,0.061257,24
access:parallel,25,25,0.062012,25
access:parallel,26,26,0.061324,26
access:parallel,27,27,0.062296,27
access:parallel,28,28,0.060884,28
access:parallel,29,29,0.061107,29
access:parallel,30,30,0.060971,30
access:parallel,31,31,0.064579,31
access:parallel,32,32,0.060403,32
access:parallel,33,33,0.062479,33
access:parallel,34,34,0.060820,34
access:parallel,35,35,0.063368,35
access:parallel,36,36,0.060609,36
access:parallel,37,37,0.060069,37
access:parallel,38,38,0.060632,38
access:parallel,39,39,0.060228,39
access:parallel,40,40,0.059019,40
access:parallel,41,41,0.063404,41
access:parallel,42,42,0.060233,42
access:parallel,43,43,0.061333,43
access:parallel,44,44,0.060883,44
access:parallel,45,45,0.057499,45
access:parallel,46,46,0.060423,46
access:parallel,47,47,0.062965,47
access:parallel,48,48,0.059294,48
access:parallel,49,49,0.061966,49
access:parallel,50,50,0.059915,50
access:parallel,51,51,0.061594,51
access:parallel,52,52,0.058945,52
access:parallel,53,53,0.060943,53
access:parallel,54,54,0.068545,54
access:parallel,55,55,0.060743,55
access:parallel,56,56,0.061382,56
access:parallel,57,57,0.063547,57
access:parallel,58,58,0.060605,58
access:parallel,59,59,0.061201,59
access:parallel,60,60,0.060396,60
access:parallel,61,61,0.062716,61
access:parallel,62,62,0.062724,62
access:parallel,63,63,0.063411,63
access:parallel,64,64,0.062703,64
access:parallel,65,65,0.062223,65
access:parallel,66,66,0.061260,66
access:parallel,67,67,0.061755,67
access:parallel,68,68,0.059413,68
access:parallel,69,69,0.061948,69
access:parallel,70,70,0.059847,70
access:parallel,71,71,0.063694,71
access:parallel,72,72,0.065282,72
access:parallel,73,73,0.060118,73
access:parallel,74,74,0.061990,74
access:parallel,75,75,0.061318,75
access:parallel,76,76,0.059196,76
access:parallel,77,77,0.058989,77
access:parallel,78,78,0.059018,78
access:parallel,79,79,0.064066,79
access:parallel,80,80,0.060009,80
access:parallel,81,81,0.058746,81
access:parallel,82,82,0.060876,82
access:parallel,83,83,0.062646,83
access:parallel,84,84,0.060280,84
access:parallel,85,85,0.061051,85
access:parallel,86,86,0.058527,86
access:parallel,87,87,0.061925,87
access:parallel,88,88,0.062046,88
access:parallel,89,89,0.060029,89
access:parallel,90,90,0.064382,90
access:parallel,91,91,0.061552,91
access:parallel,92,92,0.060800,92
access:parallel,93,93,0.059224,93
access:parallel,94,94,0.063534,94
access:parallel,95,95,0.060842,95
access:parallel,96,96,0.061793,96
access:parallel,97,97,0.061062,97
access:parallel,98,98,0.060955,98
access:parallel,99,99,0.061719,99
access:parallel,100,100,0.062677,100
access:parallel,101,101,0.058957,101
access:parallel,102,102,0.061462,102
access:parallel,103,103,0.063748,103
access:parallel,104,104,0.061269,104
access:parallel,105,105,0.063521,105
access:parallel,106,106,0.062887,106
access:parallel,107,107,0.060190,107
access:parallel,108,108,0.060359,108
access:parallel,109,109,0.060650,109
access:parallel,110,110,0.061432,110
access:parallel,111,111,0.060167,111
access:parallel,112,112,0.062560,112
access:parallel,113,113,0.059514,113
access:parallel,114,114,0.060883,114
access:parallel,115,115,0.063050,115
access:parallel,116,116,0.058378,116
access:parallel,117,117,0.063324,117
access:parallel,118,118,0.063535,118
access:parallel,119,119,0.062036,119
access:parallel,120,120,0.060395,120
